Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Brandt S.D., Tirunarayanapuram S.S., Freeman S., Dempster N., Barker S.A., Daley P.F., Cozzi N.V., Martins C.P.B.",7202305906;25825563200;16143095900;36960449800;7203040407;35798162100;6603594519;23482214100;,"Microwave-accelerated synthesis of psychoactive deuterated N,N-dialkylated-[Î±,Î±,Î²,Î²-d4]-tryptamines",2008,Journal of Labelled Compounds and Radiopharmaceuticals,51,14,NA,423,429,NA,12,10.1002/jlcr.1557,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349120031&doi=10.1002%2fjlcr.1557&partnerID=40&md5=3afe6c6a42d64e34e97961e1553c5391,"Institute for Health Research, School of Pharmacy and Chemistry, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; School of Pharmacy and Pharmaceutical Sciences, University of Manchester, Oxford Road, Manchester, M13 9PT, United Kingdom; Department of Comparative Biomedical Sciences, School of Veterinary Medicine, Louisiana State University, Baton Rouge, LA 70803, United States; Addiction Pharmacology Research Laboratory, California Pacific Medical Center Research Institute, St. Luke's Campus, 3555 Cesar Chavez Street, San Francisco, CA 94120, United States; Department of Pharmacology, University of Wisconsin School of Medicine and Public Health, 1300 University Avenue, Madison, WI 53706, United States; Centre for Instrumentation and Analytical Science, University of Manchester, Sackville Street, M60 1QD, United Kingdom; School of Pharmacy and Chemistry, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom","Brandt, S.D., Institute for Health Research, School of Pharmacy and Chemistry, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom, School of Pharmacy and Chemistry, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Tirunarayanapuram, S.S., Institute for Health Research, School of Pharmacy and Chemistry, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Freeman, S., School of Pharmacy and Pharmaceutical Sciences, University of Manchester, Oxford Road, Manchester, M13 9PT, United Kingdom; Dempster, N., Institute for Health Research, School of Pharmacy and Chemistry, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Barker, S.A., Department of Comparative Biomedical Sciences, School of Veterinary Medicine, Louisiana State University, Baton Rouge, LA 70803, United States; Daley, P.F., Addiction Pharmacology Research Laboratory, California Pacific Medical Center Research Institute, St. Luke's Campus, 3555 Cesar Chavez Street, San Francisco, CA 94120, United States; Cozzi, N.V., Department of Pharmacology, University of Wisconsin School of Medicine and Public Health, 1300 University Avenue, Madison, WI 53706, United States; Martins, C.P.B., Centre for Instrumentation and Analytical Science, University of Manchester, Sackville Street, M60 1QD, United Kingdom",Clinical; Deuteration; Forensic; Hallucinogens; Microwaves,"5 methoxy n ethyl n isopropyltetradeuterotryptamine derivative; 5 methoxy n ethyl n propyltetradeuterotryptamine derivative; 5 methoxy n methyl n isopropyltetradeuterotryptamine derivative; 5 methoxy n methyl n methylethyltetradeuterotryptamine derivative; 5 methoxy n,n diallyltetradeuterotryptamine derivative; 5 methoxy n,n diethyltetradeuterotryptamine derivative; 5 methoxy n,n diisobutyltetradeuterotryptamine derivative; 5 methoxy n,n diisopropyltetradeuterotryptamine derivative; 5 methoxy n,n dimethyltetradeuterotryptamine derivative; deuterium; lithium aluminum deuteride; n ethyl n isopropyltetradeuterotryptamine derivative; n ethyl n propyltetradeuterotryptamine derivative; n methyl n ethyltetradeuterotryptamine derivative; n methyl n isopropyltetradeuterotryptamine derivative; n methyl n propyltetradeuterotryptamine derivative; n,n di n propyltetradeuterotryptamine derivative; n,n diallyltetradeuterotryptamine derivative; n,n diethyltetradeuterotryptamine derivative; n,n diisobutyltetradeuterotryptamine derivative; n,n diisopropyltetradeuterotryptamine derivative; n,n dimethyltetradeuterotryptamine derivative; psychedelic agent; psychotropic agent; solvent; tetrahydrofuran; tryptamine derivative; unclassified drug; alkylation; Anthony method; article; chemical reaction; drug structure; drug synthesis; glyoxalylamide; microwave radiation; pressure; Speeter method; standard; substitution reaction; technique; temperature","Brandt, S. D.; School of Pharmacy and Chemistry, Byrom Street, Liverpool, L3 3AF, United Kingdom; email: s.brandt@ljmu.ac.uk",Article,Final,NA,Scopus,2-s2.0-57349120031,,IFSMS 2010,Drugs,Drugs
"Carroll R.J., Leisch H., Rochon L., Hudlicky T., Cox D.P.",57197132278;12646624400;15220918100;7005128647;56424001600;,One-pot conversion of thebaine to hydrocodone and synthesis of neopinone ketal,2009,Journal of Organic Chemistry,74,2,NA,747,752,NA,10,10.1021/jo802454v,https://www.scopus.com/inward/record.uri?eid=2-s2.0-60849111979&doi=10.1021%2fjo802454v&partnerID=40&md5=c39a6eca99b073de5edb8e7a64c54c1b,"Department of Chemistry, Centre for Biotechnology, Brock University, 500 Glenridge Avenue, St. Catharines, ON L2S 3A1, Canada; Noramco Inc., 503 Carr Road, Wilmington, DE19809, United States","Carroll, R.J., Department of Chemistry, Centre for Biotechnology, Brock University, 500 Glenridge Avenue, St. Catharines, ON L2S 3A1, Canada; Leisch, H., Department of Chemistry, Centre for Biotechnology, Brock University, 500 Glenridge Avenue, St. Catharines, ON L2S 3A1, Canada; Rochon, L., Department of Chemistry, Centre for Biotechnology, Brock University, 500 Glenridge Avenue, St. Catharines, ON L2S 3A1, Canada; Hudlicky, T., Department of Chemistry, Centre for Biotechnology, Brock University, 500 Glenridge Avenue, St. Catharines, ON L2S 3A1, Canada; Cox, D.P., Noramco Inc., 503 Carr Road, Wilmington, DE19809, United States",NA,"Acid-catalyzed hydrolysis; Aqueous mediums; Di enols; Diimide; Hydrogenation catalysts; One pots; One-pot procedures; p-Toluene sulfonic acids; Palladium catalysis; Spectral datum; Two-step protocols; Acids; Catalysis; Ethers; Ethylene; Hydrogenation; Palladium; Ethylene glycol; acetal derivative; ethylene glycol; hydrocodone; neopinone ketal; palladium; thebaine; toluenesulfonic acid derivative; unclassified drug; cyclic 1,2 ethanediyl acetal 8,14 didehydro 4,5 epoxy 3 methoxy 17 methylmorphinan 6 one; cyclic-1,2-ethanediyl acetal 8,14-didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-one; morphinan derivative; aqueous solution; article; catalysis; chemical reaction; chemical structure; hydrogenation; one pot synthesis; reduction kinetics; synthesis; chemistry; Hydrocodone; Morphinans; Thebaine","Carroll, R. J.; Department of Chemistry, 500 Glenridge Avenue, St. Catharines, ON L2S 3A1, Canada",Article,Final,NA,Scopus,2-s2.0-60849111979,,IFSMS 2010,Drugs,Drugs
"Chen Y., Gao M., Tan S., Reibenspies J.H., Zingaro R.A.",57203834189;57199670348;55455680100;35480784700;7004020963;,Synthesis and structures of new C2-symmetrical chiral macrocycles containing the ephedrine moiety,2009,Heterocycles,78,4,NA,891,897,NA,2,10.3987/COM-08-11583,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649422437&doi=10.3987%2fCOM-08-11583&partnerID=40&md5=59b4cbd71404f36af6581b37d3909f35,"Department of Chemistry, Texas A and M University, College Station, TX 77843-3255, United States; College of Bio-information, Chongqing University of Posts and Tele-communications, Chongqing, 40064, China","Chen, Y., Department of Chemistry, Texas A and M University, College Station, TX 77843-3255, United States, College of Bio-information, Chongqing University of Posts and Tele-communications, Chongqing, 40064, China; Gao, M., Department of Chemistry, Texas A and M University, College Station, TX 77843-3255, United States; Tan, S., Department of Chemistry, Texas A and M University, College Station, TX 77843-3255, United States; Reibenspies, J.H., Department of Chemistry, Texas A and M University, College Station, TX 77843-3255, United States; Zingaro, R.A., Department of Chemistry, Texas A and M University, College Station, TX 77843-3255, United States",Chiral; Crystal; Ephedrine; Macrocycle; Synthesis,NA,"Chen, Y.; Department of Chemistry, , College Station, TX 77843-3255, United States",Article,Final,NA,Scopus,2-s2.0-67649422437,,IFSMS 2010,Drugs,Drugs
"Cloonan S.M., Keating J.J., Corrigan D., O'Brien J.E., Kavanagh P.V., Williams D.C., Meegan M.J.",14019047100;57197141625;7005200589;57074917200;57194867476;14422848900;6701554239;,"Synthesis and in vitro toxicity of 4-MTA, its characteristic clandestine synthesis byproducts and related sulfur substituted Î±-alkylthioamphetamines",2010,Bioorganic and Medicinal Chemistry,18,11,NA,4009,4031,NA,9,10.1016/j.bmc.2010.04.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953233295&doi=10.1016%2fj.bmc.2010.04.022&partnerID=40&md5=89ef7dff1695bc6555dc214ed6ac8552,"School of Biochemistry and Immunology, Trinity College Dublin, Ireland; School of Pharmacy and Pharmaceutical Sciences, Centre for Synthesis and Chemical Biology, Trinity College Dublin, Ireland; School of Chemistry, Trinity College Dublin, Ireland; Department of Pharmacology and Therapeutics, Trinity Centre for Health Sciences, St. James's Hospital, Dublin, 8, Ireland","Cloonan, S.M., School of Biochemistry and Immunology, Trinity College Dublin, Ireland; Keating, J.J., School of Pharmacy and Pharmaceutical Sciences, Centre for Synthesis and Chemical Biology, Trinity College Dublin, Ireland; Corrigan, D., School of Pharmacy and Pharmaceutical Sciences, Centre for Synthesis and Chemical Biology, Trinity College Dublin, Ireland; O'Brien, J.E., School of Chemistry, Trinity College Dublin, Ireland; Kavanagh, P.V., Department of Pharmacology and Therapeutics, Trinity Centre for Health Sciences, St. James's Hospital, Dublin, 8, Ireland; Williams, D.C., School of Biochemistry and Immunology, Trinity College Dublin, Ireland; Meegan, M.J., School of Pharmacy and Pharmaceutical Sciences, Centre for Synthesis and Chemical Biology, Trinity College Dublin, Ireland",4-Methylthioamphetamine (4-MTA); Clandestine synthesises; Impurity profiling; Leuckart reaction; Toxicity profiling,"4 methylthioamphetamine; amphetamine derivative; dopamine transporter; noradrenalin transporter; serotonin transporter; unclassified drug; article; controlled study; cytotoxicity; dopaminergic nerve cell; drug isolation; drug structure; embryo; human; human cell; human cell culture; in vitro study; in vivo study; neuroblastoma cell; neurotoxicity; substitution reaction; synthesis; Amphetamines; Cell Line; Cell Line, Tumor; Cells, Cultured; Humans; Methamphetamine; Neurons; Phenethylamines; Sulfur","Meegan, M.J.; School of Pharmacy and Pharmaceutical Sciences, Ireland; email: mmeegan@tcd.ie",Article,Final,NA,Scopus,2-s2.0-77953233295,,IFSMS 2010,Drugs,Drugs
"Coote S.J., Davies S.G., Fletcher A.M., Roberts P.M., Thomson J.E.",6602164993;35512334200;35075998700;7403048711;8534922700;,"Enantiospecific Stereodivergent Synthesis of trans- and cis-N(2), 3-Dimethyl- 4-phenyl-1, 2, 3, 4-tetrahydroisoquinolines",2010,Chemistry - An Asian Journal,5,3,NA,589,604,NA,14,10.1002/asia.200900470,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749280211&doi=10.1002%2fasia.200900470&partnerID=40&md5=91c3b8feb410c55d123889658e1bf434,"Chemistry Research Laboratory, Department of Chemistry, University of Oxford, Mansfield Road, Oxford, OX1 3TA, United Kingdom","Coote, S.J., Chemistry Research Laboratory, Department of Chemistry, University of Oxford, Mansfield Road, Oxford, OX1 3TA, United Kingdom; Davies, S.G., Chemistry Research Laboratory, Department of Chemistry, University of Oxford, Mansfield Road, Oxford, OX1 3TA, United Kingdom; Fletcher, A.M., Chemistry Research Laboratory, Department of Chemistry, University of Oxford, Mansfield Road, Oxford, OX1 3TA, United Kingdom; Roberts, P.M., Chemistry Research Laboratory, Department of Chemistry, University of Oxford, Mansfield Road, Oxford, OX1 3TA, United Kingdom; Thomson, J.E., Chemistry Research Laboratory, Department of Chemistry, University of Oxford, Mansfield Road, Oxford, OX1 3TA, United Kingdom",Chromium; Cyclization; Ephedrine; Pseudoephedrine; Tetrahydroisoquinoline,Chromium-tricarbonyl; Cyclizations; Diastereo-selectivity; Diastereoselectivities; Enantiospecific; Good yield; Isoquinolines; Pseudoephedrine; Stereo-selective; Stereodivergent synthesis; Tetrahydroisoquinolines; Chromium; Chromium compounds; Stereoselectivity; Cyclization; ephedrine; ethanolamine derivative; isoquinoline derivative; article; chemistry; cyclization; stereoisomerism; synthesis; Cyclization; Ephedrine; Ethanolamines; Isoquinolines; Stereoisomerism,"Davies, S. G.; Chemistry Research Laboratory, , Mansfield Road, Oxford, OX1 3TA, United Kingdom; email: steve.davies@chem.ox.ac.uk",Article,Final,NA,Scopus,2-s2.0-77749280211,,IFSMS 2010,Drugs,Drugs
Cox M.,7401826098;,The source of tolualdehyde derived oxazolidines in clandestine laboratory samples,2008,Australian Journal of Forensic Sciences,40,2,NA,161,170,NA,NA,10.1080/00450610802516519,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349150400&doi=10.1080%2f00450610802516519&partnerID=40&md5=fa78eaa987e08d6cb3ab319b7dee441c,Forensic Science SA,"Cox, M., Forensic Science SA",Clandestine laboratories; Oxazolidines,decongestive agent; oxazolidine derivative; pseudoephedrine; xylene; article; chemical analysis; chemical reaction; drug formulation; drug isolation; drug manufacture; drug traffic; laboratory; sampling,"Cox, M.; Forensic Science SAAustralia; email: cox.matthew@saugov.sa.gov.au",Article,Final,NA,Scopus,2-s2.0-57349150400,,IFSMS 2010,Drugs,Drugs
"Cox M., Klass G., Koo C.",NA,"Forensic aspects of the biotransformation of benzaldehyde used in the synthesis of methamphetamine, part 1: reaction conditions, stereochemical outcomes, and the use of other substituted benzaldehydes",2009,Journal of the Clandestine Laboratory Investigating Chemists Association,19,4,NA,20,37,NA,2,NA,NA,NA,"Cox, M.; Klass, G.; Koo, C.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-84891922844,,IFSMS 2010,Drugs,Drugs
Dal Cason T.A.,NA,"Synthesis and identification of N,N-dimethylcathinone hydrochloride",2007,Microgram J.,5,1--4,NA,3,12,NA,9,NA,NA,NA,"Dal Cason, T.A.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-77950301196,,IFSMS 2010,Drugs,Drugs
"Davis S.F., Culshaw P.N., Wermuth U.D.",,The production of phenyl-2- propanone from benzaldehyde via a baeyer-villiger reaction,2008,JOURNAL OF THE CLANDESTINE LABORATORY INVESTIGATING CHEMISTS ASSOCIATION,18,1,,28,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Edwankar C.R., Edwankar R.V., Namjoshi O.A., Rallapalli S.K., Yang J., Cook J.M.",26433231100;26433291400;24279778700;25637354400;55719607100;7404184848;,Recent progress in the total synthesis of indole alkaloids,2009,Current Opinion in Drug Discovery and Development,12,6,NA,752,771,NA,56,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449449626&partnerID=40&md5=1992b3e8d0c77d7ba27edc197f14347b,"University of Wisconsin-Milwaukee, Department of Chemistry and Biochemistry, Milwaukee, WI-53211, United States","Edwankar, C.R., University of Wisconsin-Milwaukee, Department of Chemistry and Biochemistry, Milwaukee, WI-53211, United States; Edwankar, R.V., University of Wisconsin-Milwaukee, Department of Chemistry and Biochemistry, Milwaukee, WI-53211, United States; Namjoshi, O.A., University of Wisconsin-Milwaukee, Department of Chemistry and Biochemistry, Milwaukee, WI-53211, United States; Rallapalli, S.K., University of Wisconsin-Milwaukee, Department of Chemistry and Biochemistry, Milwaukee, WI-53211, United States; Yang, J., University of Wisconsin-Milwaukee, Department of Chemistry and Biochemistry, Milwaukee, WI-53211, United States; Cook, J.M., University of Wisconsin-Milwaukee, Department of Chemistry and Biochemistry, Milwaukee, WI-53211, United States",Antileishmanial bisindoles; Asymmetric Pictet-Spengler reaction; Carbocation-mediated epimerization; Corynanthe alkaloids; Larock heteroannulation; Macroline; Strictosidine synthase,"9 methoxy nb methyl geissoschizol; 9 methoxygeissoschizol; accedinisine; ajmalicine; alstonisine; antileishmanial agent; carboline derivative; conoduramine; conodurine; corynantheidol; corynantheine; dihydrocorynantheine; dihydrocorynantheol; geissoschizine; indole alkaloid; indole derivative; mitragynine; n' demethylaccedinisine; pericyclivine; rauwolscine; unclassified drug; antibacterial activity; diastereoisomer; drug conformation; drug isolation; drug structure; drug synthesis; enantioselectivity; epimerization; isomerization; molecular mechanics; nonhuman; one pot synthesis; Pictet Spengler reaction; reduction; review; ring opening; stereochemistry; structure activity relation; substitution reaction; Catalysis; Chemistry, Pharmaceutical; Indole Alkaloids; Isomerism; Models, Chemical; Molecular Structure; Stereoisomerism","Cook, J. M.; University of Wisconsin-Milwaukee, , Milwaukee, WI-53211, United States; email: capncook@uwm.edu",Review,Final,NA,Scopus,2-s2.0-70449449626,,IFSMS 2010,Drugs,Drugs
Gould C.,,Iodine recovery from povidone-iodine solutions and its use in clandestine methamphetamine synthesis,2008,American Academy of Forensic Sciences Annual Meeting,,,,,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Groeper J.A., Eagles J.B., Hitchcock S.R.",14050375200;35191575100;7004300830;,"A facile, one-pot synthesis of Ephedra-based aziridines",2009,Tetrahedron Asymmetry,20,17,NA,1969,1974,NA,5,10.1016/j.tetasy.2009.07.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349203785&doi=10.1016%2fj.tetasy.2009.07.016&partnerID=40&md5=1b82a8bf37ff3b54abb764c417a82250,"Department of Chemistry, Illinois State University, Normal, IL 61790-4160, United States","Groeper, J.A., Department of Chemistry, Illinois State University, Normal, IL 61790-4160, United States; Eagles, J.B., Department of Chemistry, Illinois State University, Normal, IL 61790-4160, United States; Hitchcock, S.R., Department of Chemistry, Illinois State University, Normal, IL 61790-4160, United States",NA,2 methyl 1 (2 nitrobenzenesulfonyl) 3 phenylaziridine; 2 methyl 1 (methanesulfonyl) 3 phenylaziridine; 2 methyl 3 phenyl 1 toluenesulfonylaziridine; 2 methyl 3 phenyl 1 toluenesulonylaziridine; alkaloid; aziridine derivative; chloride; Ephedra extract; hydrazine; methanesulfonylchloride; norephedrine; norpseudoephedrine; sodium hydroxide; unclassified drug; article; chemical structure; cyclization; diastereoisomer; enantiomer; one pot synthesis; priority journal; proton nuclear magnetic resonance; thin layer chromatography,"Hitchcock, S.R.; Department of Chemistry, , Normal, IL 61790-4160, United States; email: hitchcock@ilstu.edu",Article,Final,NA,Scopus,2-s2.0-70349203785,,IFSMS 2010,Drugs,Drugs
"Guizzetti S., Benaglia M., Biaggi C., Celentano G.",9337546200;7005112567;22940437500;57197468617;,"A convenient, highly stereoselective, metal-free synthesis of chiral amines",2010,Synlett,NA,1,NA,134,136,NA,13,10.1055/S-0029-1218541,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951697810&doi=10.1055%2fS-0029-1218541&partnerID=40&md5=78bdb665f0037dd2364c0165147451e3,"Dipartimento di Chimica Organica e Industriale, Universita' Degli Studi di Milano, Via Golgi 19, 20133 Milano, Italy; Dipartimento di Dipartimento di Scienze Molecolari Applicate ai Biosistemi, Universita Degli Studi di Milano, Via Golgi 19, 20133, Milano, Italy","Guizzetti, S., Dipartimento di Chimica Organica e Industriale, Universita' Degli Studi di Milano, Via Golgi 19, 20133 Milano, Italy; Benaglia, M., Dipartimento di Chimica Organica e Industriale, Universita' Degli Studi di Milano, Via Golgi 19, 20133 Milano, Italy; Biaggi, C., Dipartimento di Chimica Organica e Industriale, Universita' Degli Studi di Milano, Via Golgi 19, 20133 Milano, Italy; Celentano, G., Dipartimento di Dipartimento di Scienze Molecolari Applicate ai Biosistemi, Universita Degli Studi di Milano, Via Golgi 19, 20133, Milano, Italy",Chiral amine; Chiral auxiliary; Imine reduction; Lewis base; Trichlorosilane,"amine; imine; n,n dimethylformamide; article; chirality; enantiomer; reduction; stereochemistry; synthesis","Guizzetti, S.; Dipartimento di Chimica Organica e Industriale, Via Golgi 19, 20133 Milano, Italy",Article,Final,NA,Scopus,2-s2.0-77951697810,,IFSMS 2010,Drugs,Drugs
"Guy M., Freeman S., Alder J.F., Brandt S.D.",24821791800;16143095900;7004345963;7202305906;,The Henry reaction: Spectroscopic studies of nitrile and hydroxylamine by-products formed during synthesis of psychoactive phenylalkylamines,2008,Central European Journal of Chemistry,6,4,NA,526,534,NA,6,10.2478/s11532-008-0054-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-55349145207&doi=10.2478%2fs11532-008-0054-z&partnerID=40&md5=c3064cda9ff604fa8b99686853022542,"School of Pharmacy and Pharmaceutical Sciences, The University of Manchester, Oxford Road, Manchester M13 9PT, United Kingdom; Centre for Instrumentation and Analytical Science, The University of Manchester, Manchester M60 1QD, United Kingdom; Institute for Health Research, School of Pharmacy and Chemistry, Liverpool John Moores University, Byrom Street, Liverpool L3 3AF, United Kingdom","Guy, M., School of Pharmacy and Pharmaceutical Sciences, The University of Manchester, Oxford Road, Manchester M13 9PT, United Kingdom; Freeman, S., School of Pharmacy and Pharmaceutical Sciences, The University of Manchester, Oxford Road, Manchester M13 9PT, United Kingdom; Alder, J.F., Centre for Instrumentation and Analytical Science, The University of Manchester, Manchester M60 1QD, United Kingdom; Brandt, S.D., Institute for Health Research, School of Pharmacy and Chemistry, Liverpool John Moores University, Byrom Street, Liverpool L3 3AF, United Kingdom",Amphetamines; Drugs of abuse; GC-MS; Impurities; NMR,NA,"Brandt, S.D.; Institute for Health Research, Byrom Street, Liverpool L3 3AF, United Kingdom; email: s.brandt@ljmu.ac.uk",Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-55349145207,,IFSMS 2010,Drugs,Drugs
