Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Lurie I.S., Anex D.S., Fintschenko Y., Choi W.-Y.",7006426157;57191663509;56204998700;7402516330;,Profiling of impurities in heroin by capillary electrochromatography and laser-induced fluorescence detection,2001,Journal of Chromatography A,924,1--2,,421,427,,35,10.1016/S0021-9673(01)00732-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035958599&doi=10.1016%2fS0021-9673%2801%2900732-4&partnerID=40&md5=ed8c7c1ed505f93cb5f00979e4d7dae3,"US Drug Enforcement Administration, Special Testing and Research Laboratory, 3650 Concorde Parkway, Chantilly, VA 20151, United States; Chemical and Radiation Detection Laboratory, Sandia National Laboratories, Mail Stop 9671, P.O. Box 969, Livermore, CA 94551, United States","Lurie, I.S., US Drug Enforcement Administration, Special Testing and Research Laboratory, 3650 Concorde Parkway, Chantilly, VA 20151, United States; Anex, D.S., Chemical and Radiation Detection Laboratory, Sandia National Laboratories, Mail Stop 9671, P.O. Box 969, Livermore, CA 94551, United States; Fintschenko, Y., Chemical and Radiation Detection Laboratory, Sandia National Laboratories, Mail Stop 9671, P.O. Box 969, Livermore, CA 94551, United States; Choi, W.-Y., Chemical and Radiation Detection Laboratory, Sandia National Laboratories, Mail Stop 9671, P.O. Box 969, Livermore, CA 94551, United States",Acetylthebaol; Electrochromatography; Heroin,"Fluorescence; Impurities; Optical resolving power; Organic acids; Monolith column; Chromatography; acetic acid derivative; acetylthebaol; argon; carbon; diamorphine; illicit drug; ion; phenanthrene derivative; polymer; sulfonic acid derivative; unclassified drug; analytic method; article; capillary electrophoresis; fluorescence; high performance liquid chromatography; intermethod comparison; micellar electrokinetic chromatography; micelle; priority journal; Chromatography, Micellar Electrokinetic Capillary; Drug Contamination; Heroin; Lasers; Sensitivity and Specificity; Spectrometry, Fluorescence","Lurie, I.S.; US Drug Enforcement Administration, 3650 Concorde Parkway, Chantilly, VA 20151, United States",Article,Final,,Scopus,2-s2.0-0035958599,,IFSMS 2004,Drugs,Drugs
"Zhang D., Shi X., Yuan Z., Ju H.",35202529200;37043624700;8697821000;7102390695;,Component Analysis of Illicit Heroin Samples with GC/MS and Its Application in Source Identification,2004,Journal of Forensic Sciences,49,1,,81,86,,24,10.1520/jfs2003105,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347021109&doi=10.1520%2fjfs2003105&partnerID=40&md5=0b3cbfd5c6793e467a98826896e88750,"Department of Chemistry, Institute of Analytical Science, Nanjing University, Nanjing 210093, China; Forensic Med. Examin./Identification, Ctr. of Beijing Pub. Security Bureau, Beijing 100085, China; Department of Chemistry, Nanjing University, Nanjing 210093, China","Zhang, D., Department of Chemistry, Institute of Analytical Science, Nanjing University, Nanjing 210093, China, Forensic Med. Examin./Identification, Ctr. of Beijing Pub. Security Bureau, Beijing 100085, China; Shi, X., Forensic Med. Examin./Identification, Ctr. of Beijing Pub. Security Bureau, Beijing 100085, China; Yuan, Z., Forensic Med. Examin./Identification, Ctr. of Beijing Pub. Security Bureau, Beijing 100085, China; Ju, H., Department of Chemistry, Institute of Analytical Science, Nanjing University, Nanjing 210093, China, Department of Chemistry, Nanjing University, Nanjing 210093, China",Component analysis; Decomposition of heroin; Forensic science; GC; GC/MS; Heroin; Source of heroin,acetylcodeine; caffeine; diamorphine; illicit drug; isoniazid; morphine 3 acetate; morphine 6 acetate; morphine derivative; nicotinamide; paracetamol; phenacetin; phenobarbital; theophylline; unclassified drug; analytic method; article; chemical analysis; China; drug determination; drug traffic; forensic medicine; gas chromatography; mass spectrometry; priority journal; quantitative analysis; sampling,"Ju, H.; Department of Chemistry, , Nanjing 210093, China; email: hxju@nju.edu.cn",Article,Final,,Scopus,2-s2.0-0347021109,,IFSMS 2004,Drugs,Drugs
"Carita E.J., Coyle H.M., Ladd C., Palmbach T.M., Lee H.C.",,"Expansion of an AFLP DNA marijuana (Cannabis sativa) state, national, and international database",2004,Proceedings of the American Academy of Forensic Sciences,10,,,79,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Germane-Presby J., Coyle H.M., Palmbach T.M., Pagliaro E.M., Ladd C., Harper A., Lee H.C.",,Development of a nationwide AFLP DNA database for marijuana (Cannabis sativa),2003,Proceedings of the American Academy of Forensic Sciences,9,,,32,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Inoue H., Kanamori T., Iwata Y.T., Ohmae Y., Tsujikawa K., Saitoh S., Kishi T.",7404988646;7102314584;16555365400;7004454141;8953171500;7203039366;7201965968;,Methamphetamine impurity profiling using a 0.32 mm i.d. nonpolar capillary column,2003,Forensic Science International,135,1,,42,47,,41,10.1016/S0379-0738(03)00176-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043170958&doi=10.1016%2fS0379-0738%2803%2900176-2&partnerID=40&md5=6b912e60cc06e4354f343901245e23fb,"Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan","Inoue, H., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan; Kanamori, T., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan; Iwata, Y.T., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan; Ohmae, Y., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan; Tsujikawa, K., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan; Saitoh, S., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan; Kishi, T., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan",Gas chromatography; Impurities; Methamphetamine,acetic acid ethyl ester; decane; hexadecane; methamphetamine; analytic method; article; drug impurity; gas chromatography; intermethod comparison; priority journal,"Inoue, H.; Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa-shi, Chiba 277-0882, Japan; email: inoue@nrips.go.jp",Article,Final,,Scopus,2-s2.0-0043170958,,IFSMS 2004,Drugs,Drugs
"Jacobs J.L., Martinez F.S., Skinner H.F.",,Extraction of reaction by-products of common cold tablet ingredients via hydriodic acid reduction,2003,Journal of the Clandestine Laboratory Investigating Chemists Association,13,1,,13,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Koester C.J., Andresen B.D., Grant P.M.",7003697211;57197466229;24369078000;,Optimum methamphetamine profiling with sample preparation by solid-phase microextraction,2002,Journal of Forensic Sciences,47,5,,1002,1007,,24,10.1520/jfs15505j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036379874&doi=10.1520%2fjfs15505j&partnerID=40&md5=4a405e8b35dcbbef330a883b68fdc3c5,"Forensic Science Center, Livermore National Laboratory, Livermore, CA 94550, United States","Koester, C.J., Forensic Science Center, Livermore National Laboratory, Livermore, CA 94550, United States; Andresen, B.D., Forensic Science Center, Livermore National Laboratory, Livermore, CA 94550, United States; Grant, P.M., Forensic Science Center, Livermore National Laboratory, Livermore, CA 94550, United States","Chemical profiling; Forensic science; GC/MS; Material ""fingerprint""; Methamphetamine; Signatures analysis; Solid-phase microextraction (SPME)","1,2 dimethyl 3 phenylaziridine; aziridine derivative; caffeine; ephedrine; methamphetamine; unclassified drug; vanillin; analytic method; article; comparative study; finger dermatoglyphics; forensic science; gas chromatography; handwriting; mass spectrometry; priority journal; solid phase microextraction","Grant, P.M.; Forensic Science Center, , Livermore, CA 94550, United States; email: patgrant@llnl.gov",Article,Final,,Scopus,2-s2.0-0036379874,,IFSMS 2004,Drugs,Drugs
Kubicz-Loring E.,,Illicit methamphetamine profiling,2003,Proceedings of the American Academy of Forensic Sciences,9,,,30,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Makino Y., Urano Y., Nagano T.",7202994614;7005479368;57204802216;,Impurity profiling of ephedrines in methamphetamine by high-performance liquid chromatography,2002,Journal of Chromatography A,947,1,NA,151,154,NA,24,10.1016/S0021-9673(01)01594-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037083213&doi=10.1016%2fS0021-9673%2801%2901594-1&partnerID=40&md5=483cc1057eb7661fcb8a7d6ff1f18e0f,"Narcotics Control Department, Kanto-shin'Etu Bureau of Health and Welfare, Ministry of Health, Labour and Welfare, 2-4-14 Nakameguro, Meguro-ku, Tokyo 153-0061, Japan; Graduate School of Pharmaceutical Sciences, University of Tokyo, Hongo, Bunkyo-ku, Tokyo 113-0033, Japan","Makino, Y., Narcotics Control Department, Kanto-shin'Etu Bureau of Health and Welfare, Ministry of Health, Labour and Welfare, 2-4-14 Nakameguro, Meguro-ku, Tokyo 153-0061, Japan; Urano, Y., Graduate School of Pharmaceutical Sciences, University of Tokyo, Hongo, Bunkyo-ku, Tokyo 113-0033, Japan; Nagano, T., Graduate School of Pharmaceutical Sciences, University of Tokyo, Hongo, Bunkyo-ku, Tokyo 113-0033, Japan",Enantiomer separation; Ephedrines; Impurity profiling; Methamphetamine,"Amines; Separation; Ultraviolet radiation; Enantiomers; High performance liquid chromatography; ephedrine; methamphetamine; methylephedrine; pseudoephedrine; analytic method; article; column chromatography; diastereoisomer; enantiomer; high performance liquid chromatography; priority journal; synthesis; Chromatography, High Pressure Liquid; Ephedrine; Methamphetamine; Spectrophotometry, Ultraviolet","Nagano, T.; Narcotics Control Department, 2-4-14 Nakameguro, Meguro-ku, Tokyo 153-0061, Japan; email: tlong@mol.f.u-tokyo.ac.jp",Article,Final,NA,Scopus,2-s2.0-0037083213,,IFSMS 2004,Drugs,Drugs
"Puthaviriyakorn V., Siriviriyasomboon N., Phorachata J., Pan-ox W., Sasaki T., Tanaka K.",6506898893;6504379573;6504223496;6504522667;37060191400;57194968757;,Identification of impurities and statistical classification of methamphetamine tablets (Ya-Ba) seized in Thailand,2002,Forensic Science International,126,2,NA,105,113,NA,61,10.1016/S0379-0738(02)00018-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037129053&doi=10.1016%2fS0379-0738%2802%2900018-X&partnerID=40&md5=6f717122f69b8badb4e17f13aa60e494,"Office of the Narcotics Control Board, Scientific Narcotics Detection Division, 5 Din-Deang, Bangkok 10400, Thailand; Entest Japan, 7-13-8 Higashi Shinkoiwa, Katsushika-ku, Tokyo 124-0023, Japan; Drug Control Division, National Police Agency, 2-1-2 Kasumigaseki, Chiyoda-ku, Tokyo 100-8974, Japan","Puthaviriyakorn, V., Office of the Narcotics Control Board, Scientific Narcotics Detection Division, 5 Din-Deang, Bangkok 10400, Thailand; Siriviriyasomboon, N., Office of the Narcotics Control Board, Scientific Narcotics Detection Division, 5 Din-Deang, Bangkok 10400, Thailand; Phorachata, J., Office of the Narcotics Control Board, Scientific Narcotics Detection Division, 5 Din-Deang, Bangkok 10400, Thailand; Pan-ox, W., Office of the Narcotics Control Board, Scientific Narcotics Detection Division, 5 Din-Deang, Bangkok 10400, Thailand; Sasaki, T., Entest Japan, 7-13-8 Higashi Shinkoiwa, Katsushika-ku, Tokyo 124-0023, Japan; Tanaka, K., Drug Control Division, National Police Agency, 2-1-2 Kasumigaseki, Chiyoda-ku, Tokyo 100-8974, Japan","3,4-Dimethyl-5-phenyl-2-oxazolidone; Gas chromatography; Hierarchical cluster analysis; Impurity; Methamphetamine tablet","1,2 dimethyl 3 phenylaziridine; 3,4 dimethyl 5 phenyl 2 oxazolidone; acetic acid ethyl ester; amphetamine derivative; aziridine derivative; caffeine; ephedrine; ephedrine derivative; methamphetamine; methylephedrine; morphine derivative; n acetylephedrine; n acetylmethamphetamine; n formylephedrine; n formylmethamphetamine; oxazolidinone derivative; unclassified drug; vanillin; article; capillary gas chromatography; chemical analysis; multivariate analysis; priority journal; tablet; Thailand; Central Nervous System Stimulants; Chromatography, Gas; Cluster Analysis; Drug Contamination; Methamphetamine; Thailand","Puthaviriyakorn, V.; Off. of the Narcotics Control Board, 5 Din-Deang, Bangkok 10400, Thailand",Article,Final,NA,Scopus,2-s2.0-0037129053,,IFSMS 2004,Drugs,Drugs
Vu D.-T.T.,35878704200;,SPME/GC-MS characterization of volatiles associated with methamphetamine: Toward the development of a pseudomethamphetamine training material,2001,Journal of Forensic Sciences,46,5,NA,1014,1024,NA,21,10.1520/jfs15095j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035176377&doi=10.1520%2fjfs15095j&partnerID=40&md5=ca77e490612c92a293f4c089156b4a78,"U.S. Customs Services Research Lab., 7501 Boston Blvd., Springfield, VA 22135, United States","Vu, D.-T.T., U.S. Customs Services Research Lab., 7501 Boston Blvd., Springfield, VA 22135, United States",1-phenyl-2-propanone; Benzaldehyde; Dimethyl sulfone; Drug detecting canines; Forensic science; Methamphetamine; Pseudomethamphetamine; Solid-phase microextraction,1 phenyl 2 propanone derivative; acetic acid; acetophenone; alkanone; amphetamine derivative; benzaldehyde; methamphetamine; unclassified drug; analytic method; article; dog; drug determination; drug identification; gas chromatography; mass spectrometry; nonhuman; priority journal; seizure; solid phase extraction,"Vu, D.-T.T.; U.S. Customs Services Research Lab., 7501 Boston Blvd., Springfield, VA 22135, United States",Article,Final,NA,Scopus,2-s2.0-0035176377,,IFSMS 2004,Drugs,Drugs
"Blachut D., Maurin J.K., Starosta W., Wojtasiewicz K., Czarnocki Z.",6506443497;7103184067;6701332666;6601952741;7003426311;,(2S)-1-(4-methoxyphenyl)-N-[(1R)-2-(4-methoxyphenyl)-1-methylethyl]-2- propanamine in crude p-methoxyamphetamine (PMA) produced by the Leuckart method,2002,Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences,57,5,NA,593,597,NA,7,10.1515/znb-2002-0518,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036337006&doi=10.1515%2fznb-2002-0518&partnerID=40&md5=b0423710ea066b010aab3d1dbf012657,"Faculty of Chemistry, Warsaw University, Pasteur St. 1, 02-093 Warsaw, Poland","BÅ‚achut, D., Faculty of Chemistry, Warsaw University, Pasteur St. 1, 02-093 Warsaw, Poland; Maurin, J.K., Faculty of Chemistry, Warsaw University, Pasteur St. 1, 02-093 Warsaw, Poland; Starosta, W., Faculty of Chemistry, Warsaw University, Pasteur St. 1, 02-093 Warsaw, Poland; Wojtasiewicz, K., Faculty of Chemistry, Warsaw University, Pasteur St. 1, 02-093 Warsaw, Poland; Czarnocki, Z., Faculty of Chemistry, Warsaw University, Pasteur St. 1, 02-093 Warsaw, Poland",Amphetamine Analogs; Phenylethylamines; Stereochemistry,Stereochemistry; Amphetamine Analogs; Crystallographic methods; Diastereoisomers; Diastereomers; Phenylethylamines; Stereoselectivity; 1 (4 methoxyphenyl) n 2 (4 methoxyphenyl) 1 methylethyl 2 propanamine; 4 methoxyamphetamine; benzene derivative; unclassified drug; article; crystallography; diastereoisomer; stereochemistry; synthesis,"Czarnocki, Z.; Faculty of Chemistry, Pasteur St. 1, 02-093 Warsaw, Poland; email: czarnoz@chem.uw.edu.pl",Article,Final,NA,Scopus,2-s2.0-0036337006,,IFSMS 2004,Drugs,Drugs
"Blachut D., Wojtasiewicz K., Czarnocki Z.",6506443497;6601952741;7003426311;,Identification and synthesis of some contaminants present in 4-methoxyamphetamine (PMA) prepared by the Leuckart method,2002,Forensic Science International,127,1--2,NA,45,62,NA,30,10.1016/S0379-0738(02)00121-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037173028&doi=10.1016%2fS0379-0738%2802%2900121-4&partnerID=40&md5=51e54d322ec4f76dd3b65dd412414fca,"Department of Criminalistics, Office of the State Protection, 1 Sierpnia 30A, 02-134 Warsaw, Poland; Faculty of Chemistry, Warsaw University, Pasteura 1, 02-093 Warsaw, Poland","Blachut, D., Department of Criminalistics, Office of the State Protection, 1 Sierpnia 30A, 02-134 Warsaw, Poland; Wojtasiewicz, K., Faculty of Chemistry, Warsaw University, Pasteura 1, 02-093 Warsaw, Poland; Czarnocki, Z., Faculty of Chemistry, Warsaw University, Pasteura 1, 02-093 Warsaw, Poland",4-Methoxyamphetamine; 4-Methoxymethamphetamine; Chromatographic analysis; Impurities; Leuckart synthesis; Mass spectrometry; NMR spectroscopy,1 (4 methoxyphenyl) n (4 methoxybenzyl) 2 propanamine; 1 (4 methoxyphenyl) n [2 (4 methoxyphenyl) 1 methylethyl] 2 propanamine; 4 methoxyamphetamine; 4 methoxydimethylamphetamine; 4 methoxyethylamphetamine; 4 methoxymethamphetamine; 4 methoxypropylamphetamine; amphetamine derivative; illicit drug; unclassified drug; analytic method; article; chemical structure; gas chromatography; infrared radiation; mass spectrometry; nuclear magnetic resonance; priority journal; stereochemistry; structure analysis; synthesis; tablet; Amphetamines; Drug Contamination; Gas Chromatography-Mass Spectrometry; Hallucinogens,"Czarnocki, Z.; Faculty of Chemistry, Pasteura 1, 02-093 Warsaw, Poland; email: czarnoz@chem.uw.edu.pl",Article,Final,NA,Scopus,2-s2.0-0037173028,,IFSMS 2004,Drugs,Drugs
"Kochana J., Wilamowski J., Parczewski A., Surma M.",6603129076;6506029527;6603939834;7005450078;,Synthesis of standards of the most important markers of Leuckart p-methoxymethamphetamine (PMMA) - Examination of the influence of experimental conditions and a drug diluent on SPE/TLC profiling,2003,Forensic Science International,134,2--3,NA,207,213,NA,11,10.1016/S0379-0738(03)00163-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037678659&doi=10.1016%2fS0379-0738%2803%2900163-4&partnerID=40&md5=557df4cf425efedde7209efd8d8b6ae9,"Department of Analytical Chemistry, Faculty of Chemistry, Jagiellonian University, Ingardena 3, 30-060 Cracow, Poland; Department of Organic Chemistry, Faculty of Chemistry, Jagiellonian University, Ingardena 3, 30-060 Cracow, Poland","Kochana, J., Department of Analytical Chemistry, Faculty of Chemistry, Jagiellonian University, Ingardena 3, 30-060 Cracow, Poland; Wilamowski, J., Department of Organic Chemistry, Faculty of Chemistry, Jagiellonian University, Ingardena 3, 30-060 Cracow, Poland; Parczewski, A., Department of Analytical Chemistry, Faculty of Chemistry, Jagiellonian University, Ingardena 3, 30-060 Cracow, Poland; Surma, M., Department of Analytical Chemistry, Faculty of Chemistry, Jagiellonian University, Ingardena 3, 30-060 Cracow, Poland",Influence of diluents; Leuckart method; Markers; PMMA; SPE/TLC profiling,"4 methoxyamphetamine; 4 methoxymethamphetamine; 4 methoxyphenylacetone; acetone; amphetamine derivative; biochemical marker; bis[1 methyl 2 (4 methoxyphenyl)ethyl]amine; diluent; glucose; n formyl 4 methoxyamphetamine; n formyl 4 methoxymethamphetamine; n methyl 1,3 bis(4 methoxyphenyl)propan 2 amine; n methylbis[1 methyl 2 (4 methoxyphenyl)ethyl]amine; n,n dimethyl 4 methoxyamphetamine; unclassified drug; article; diastereoisomer; drug impurity; fluorescence; methodology; priority journal; quality control; screening test; solid phase extraction; standard; synthesis; thin layer chromatography","Kochana, J.; Department of Analytical Chemistry, Ingardena 3, 30-060 Cracow, Poland; email: kochana@chemia.uj.edu.pl",Article,Final,NA,Scopus,2-s2.0-0037678659,,IFSMS 2004,Drugs,Drugs
