Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Windahl K.L., McTigue M.J., Pearson J.R., Pratt S.J., Rowe J.E., Sear E.M.",6508047900;6701819704;16139631600;56649555400;7403256348;6504510386;,Investigation of the impurities found in methamphetamine synthesised from pseudoephedrine by reduction with hydriodic acid and red phosphorus,1995,Forensic Science International,76,2,NA,97,114,NA,46,10.1016/0379-0738(95)01803-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029560905&doi=10.1016%2f0379-0738%2895%2901803-4&partnerID=40&md5=bfd6d2e079510ebc3f33d3513ff6114a,"School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; Victoria Forensic Science Centre, Forensic Drive, Macleod, Vic. 3085, Australia","Windahl, K.L., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; McTigue, M.J., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; Pearson, J.R., Victoria Forensic Science Centre, Forensic Drive, Macleod, Vic. 3085, Australia; Pratt, S.J., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; Rowe, J.E., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia; Sear, E.M., School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia",Chromatographic analysis; Ephedrine; Hydriodic acid/red phosphorus; Impurities; Mass spectrometry; Methamphetamine; NMR spectroscopy; Reduction,"central stimulant agent; methamphetamine; phosphorus; pseudoephedrine; article; carbon nuclear magnetic resonance; chromatography; diastereoisomer; drug abuse; drug impurity; drug purity; drug synthesis; gas chromatography; mass spectrometry; nuclear magnetic resonance spectroscopy; priority journal; proton nuclear magnetic resonance; reaction analysis; reduction; Acids; Central Nervous System Stimulants; Chromatography, Gas; Drug Contamination; Ephedrine; Iodine Compounds; Magnetic Resonance Spectroscopy; Mass Spectrometry; Methamphetamine; Oxidation-Reduction; Phosphorus; Street Drugs","Rowe, J.E.; School of Chemistry, La Trobe University, Bundoora, Vic. 3083, Australia",Article,Final,NA,Scopus,2-s2.0-0029560905,,IFSMS 1995,Drugs,Drugs
"Noggle F.T., Clark C.R., DeRuiter J.",,Evaluation of Allylbenzene as a Precursor for the Synthesis of Methamphetamine,1994,Microgram,27,,,302,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Noggle F.T., Clark C.R., Deruiter J.",NA,Characterization of methamphetamine and synthetic by-products in clandestine samples: A case report,1994,Microgram J,27,NA,NA,253,267,NA,1,NA,NA,NA,"Noggle, F.T.; Clark, C.R.; Deruiter, J.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-80051549109,,IFSMS 1995,Drugs,Drugs
"Tanaka K., Ohmori T., Inoue T., Seta S.",57194968757;35555148600;7501387341;7004694444;,Impurity profiling analysis of illicit methamphetamine by capillary gas chromatography,1994,Journal of Forensic Sciences,39,2,NA,500,511,NA,37,10.1520/jfs13622j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028672636&doi=10.1520%2fjfs13622j&partnerID=40&md5=d48554f57ecd87e9b61c9f5edbccaa2d,"Drugs and Toxicology Section, National Res. Inst. of Police Sci., 6 Sanban-cho, Chiyoda-ku, Tokyo 102, Japan","Tanaka, K., Drugs and Toxicology Section, National Res. Inst. of Police Sci., 6 Sanban-cho, Chiyoda-ku, Tokyo 102, Japan; Ohmori, T., Drugs and Toxicology Section, National Res. Inst. of Police Sci., 6 Sanban-cho, Chiyoda-ku, Tokyo 102, Japan; Inoue, T., Drugs and Toxicology Section, National Res. Inst. of Police Sci., 6 Sanban-cho, Chiyoda-ku, Tokyo 102, Japan; Seta, S., Drugs and Toxicology Section, National Res. Inst. of Police Sci., 6 Sanban-cho, Chiyoda-ku, Tokyo 102, Japan",discrimination; forensic science; gas chromatography; impurity profiles; methamphetamine; statistical analysis,illicit drug; methamphetamine; article; capillary gas chromatography; drug determination; drug purity; priority journal,"Inoue, T.; Drugs and Toxicology Section, 6 Sanban-cho, Chiyoda-ku, Tokyo 102, Japan",Article,Final,NA,Scopus,2-s2.0-0028672636,,IFSMS 1995,Drugs,Drugs
"Tanaka K., Ohmori T., Inoue T.",57194968757;35555148600;7501387341;,Analysis of impurities in illicit methamphetamine,1992,Forensic Science International,56,2,NA,157,165,NA,32,10.1016/0379-0738(92)90174-U,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026462747&doi=10.1016%2f0379-0738%2892%2990174-U&partnerID=40&md5=409933f88e58c6eac728a3ccced9ae7b,"National Research Institute of Police Science, 6 Sanban-cho, Chiyoda-ku, Tokyo, 102, Japan","Tanaka, K., National Research Institute of Police Science, 6 Sanban-cho, Chiyoda-ku, Tokyo, 102, Japan; Ohmori, T., National Research Institute of Police Science, 6 Sanban-cho, Chiyoda-ku, Tokyo, 102, Japan; Inoue, T., National Research Institute of Police Science, 6 Sanban-cho, Chiyoda-ku, Tokyo, 102, Japan",Ephedrine; Gas chromatography; Impurities; Methamphetamine; Methamphetamine dimer,dimer; ephedrine; hexane; illicit drug; methamphetamine; article; chromatography; comparative study; gas chromatography; japan; mass spectrometry; ph; priority journal; seizure,"Inoue, T.; National Research Institute of Police Science, 6 Sanban-cho, Chiyoda-ku, Tokyo, 102, Japan",Article,Final,NA,Scopus,2-s2.0-0026462747,,IFSMS 1995,Drugs,Drugs
Robak D.R.,,Identification of clandestinely produced methylenedioxyisoquinolines,1995,Microgram,28,,,46,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Clark C.R., De Ruiter J., Andurkar S., Noggle F.T.",7403546736;56969426200;6602814255;7004439908;,"Analysis of 3,4-Methylenedioxyphenyl-2-Propanone and 3,4-Methylenedioxyamphetamine Prepared From Isosafrole",1994,Journal of Chromatographic Science,32,9,NA,393,402,NA,10,10.1093/chromsci/32.9.393,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028499522&doi=10.1093%2fchromsci%2f32.9.393&partnerID=40&md5=c7e260e16f50f43aed51764e34887553,"Department of Pharmacal Sciences, School of Pharmacy, Auburn University, AL, 36849, United States; Alabama Department of Forensic Sciences, Wire Road, Auburn, AL, 36830, United States","Clark, C.R., Department of Pharmacal Sciences, School of Pharmacy, Auburn University, AL, 36849, United States; De Ruiter, J., Department of Pharmacal Sciences, School of Pharmacy, Auburn University, AL, 36849, United States; Andurkar, S., Department of Pharmacal Sciences, School of Pharmacy, Auburn University, AL, 36849, United States; Noggle, F.T., Alabama Department of Forensic Sciences, Wire Road, Auburn, AL, 36830, United States",NA,"Acetone; Amination; Amines; Benzene; Ketones; Mass spectrometry; Reaction kinetics; Sulfuric acid; Synthesis (chemical); 3,4 methylenedioxyamphetamine; 3,4 methylenedioxyphenyl 2 propanone; Diol acetonide; Formamide; Isosafrole; Oxygenation; Pyrimidine; Gas chromatography","Clark, C.R.; Department of Pharmacal Sciences, , AL, 36849, United States",Article,Final,NA,Scopus,2-s2.0-0028499522,,IFSMS 1995,Drugs,Drugs
"Bohn M., Bohn G., Blaschke G.",16410890800;7003593332;7102705327;,"Synthesis markers in illegally manufactured 3,4-methylenedioxyamphetamine and 3,4-methylenedioxymethamphetamine",1993,International Journal of Legal Medicine,106,1,NA,19,23,NA,29,10.1007/BF01225019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027176420&doi=10.1007%2fBF01225019&partnerID=40&md5=7b64c2ab41984a3a07b14317824190f3,"Institut fÃ¼r Rechtsmedizin, WestfÃ¤lische Wilhelms-UniversitÃ¤t, v. Esmarch-Strasse 86, MÃ¼nster, D-48149, Germany; Institut fÃ¼r Pharmazeutische Chemie, WestfÃ¤lische Wilhelms-UniversitÃ¤t, Hittorfstrasse 58, MÃ¼nster, W-48149, Germany","Bohn, M., Institut fÃ¼r Rechtsmedizin, WestfÃ¤lische Wilhelms-UniversitÃ¤t, v. Esmarch-Strasse 86, MÃ¼nster, D-48149, Germany; Bohn, G., Institut fÃ¼r Rechtsmedizin, WestfÃ¤lische Wilhelms-UniversitÃ¤t, v. Esmarch-Strasse 86, MÃ¼nster, D-48149, Germany; Blaschke, G., Institut fÃ¼r Pharmazeutische Chemie, WestfÃ¤lische Wilhelms-UniversitÃ¤t, Hittorfstrasse 58, MÃ¼nster, W-48149, Germany",Leuckart-Wallach synthesis; MDA; MDMA; Reductive amination; Synthesis markers,"3,4 methylenedioxyamphetamine; 3,4 methylenedioxymethamphetamine; illicit drug; article; gas chromatography; mass spectrometry; 3,4-Methylenedioxyamphetamine; Chromatography, Gas; Chromatography, Thin Layer; Designer Drugs; Drug and Narcotic Control; Human; Magnetic Resonance Spectroscopy; Mass Fragmentography; N-Methyl-3,4-methylenedioxyamphetamine; Street Drugs","Bohn, M.; Institut fÃ¼r Rechtsmedizin, v. Esmarch-Strasse 86, MÃ¼nster, D-48149, Germany",Article,Final,NA,Scopus,2-s2.0-0027176420,,IFSMS 1995,Drugs,Drugs
"Clark C.R., Noggle F.T., DeRuiter J.",NA,"GC-MS analysis of products, intermediates and by-products in the synthesis of MDA from isosafrole",1994,Microgram,27,NA,NA,188,200,NA,3,NA,NA,NA,"Randall Clark, C.; Taylor Noggle, F.; DeRuiter, J.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0000681618,,IFSMS 1995,Drugs,Drugs
"Verweij A.M.A., Sprong A.G.A.",NA,A note about some impurities in commercially available piperonylmethylketone,1993,Microgram,26,9,NA,209,213,NA,3,NA,NA,NA,"Verweij, A.M.A.; Sprong, A.G.A.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0343796631,,IFSMS 1995,Drugs,Drugs
"Renton R.J., Cowie J.S., Oon M.C.H.",6602922402;7102089806;36905061700;,"A study of the precursors, intermediates and reaction by-products in the synthesis of 3,4-methylenedioxymethylamphetamine and its application to forensic drug analysis",1993,Forensic Science International,60,3,NA,189,202,NA,52,10.1016/0379-0738(93)90238-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027183964&doi=10.1016%2f0379-0738%2893%2990238-6&partnerID=40&md5=3c5b9c66f655422399e24e9170d58a30,"Metropolitan Police Forensic Science Laboratory, 109 Lambeth Road, London, SE1 7LP, United Kingdom","Renton, R.J., Metropolitan Police Forensic Science Laboratory, 109 Lambeth Road, London, SE1 7LP, United Kingdom; Cowie, J.S., Metropolitan Police Forensic Science Laboratory, 109 Lambeth Road, London, SE1 7LP, United Kingdom; Oon, M.C.H., Metropolitan Police Forensic Science Laboratory, 109 Lambeth Road, London, SE1 7LP, United Kingdom","3,4-Methylenedioxymethylamphetamine; Analysis; Impurities; MDMA; Synthesis","2 bromo 1 (3,4 methylenedioxyphenyl)propane; 3,4 methylenedioxyamphetamine; 3,4 methylenedioxymethamphetamine; amphetamine derivative; glycol; isosafrole; ketone derivative; n formyl 3,4 methylenedioxyamphetamine; n formyl 3,4 methylenedioxymethamphetamine; piperonyl methyl ketone; safrole; unclassified drug; article; gas chromatography; high performance liquid chromatography; infrared spectroscopy; mass spectrometry; nuclear magnetic resonance imaging; precursor; priority journal; synthesis; thin layer chromatography; ultraviolet spectroscopy; X ray diffraction; 3,4-Methylenedioxyamphetamine; Designer Drugs; Drug and Narcotic Control; England; Forensic Medicine; Human; N-Methyl-3,4-methylenedioxyamphetamine; Substance-Related Disorders","Renton, R.J.; Metropolitan Police Forensic Science Laboratory, 109 Lambeth Road, London, SE1 7LP, United Kingdom",Article,Final,NA,Scopus,2-s2.0-0027183964,,IFSMS 1995,Drugs,Drugs
Verweij A.M.A.,,"Impurities in illicit drug preparations: 3,4-(methylenedioxy)amphetamine and 3,4-(methylenedioxy)methylamphetamine",1992,Forensic Sci. Rev.,4,2,,137,146,,38,,https://pubmed.ncbi.nlm.nih.gov/26267375/,"Department of General Chemistry, Forensic Science Laboratory of the Ministry of Justice, Volmerlaan, Rijswijk, The Netherlands","Verweij A.M.A., Department of General Chemistry, Forensic Science Laboratory of the Ministry of Justice, Volmerlaan, Rijswijk, The Netherlands.",Designer drugs; dioxyamphetamine; impurities; mass spectrometry; synthesis,,,,Final,,Scopus,2-s2.0-0001309902,,IFSMS 1995,Drugs,Drugs
"Morello D.R., Meyers R.P.",9274683200;7103328453;,Qualitative and quantitative determination of residual solvents in illicit cocaine HCl and heroin HCl,1995,Journal of Forensic Sciences,40,6,NA,957,963,NA,48,10.1520/jfs13863j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028807714&doi=10.1520%2fjfs13863j&partnerID=40&md5=97b446494c46004405906d81201eb9d6,"US DEA, Special Testing/Research Laboratory, 7704 Old Springhouse Rd., McLean, VA 22102-3494, United States","Morello, D.R., US DEA, Special Testing/Research Laboratory, 7704 Old Springhouse Rd., McLean, VA 22102-3494, United States; Meyers, R.P., US DEA, Special Testing/Research Laboratory, 7704 Old Springhouse Rd., McLean, VA 22102-3494, United States",cocaine; criminalistics; drug chemistry; forensic science; gas- chromatography-mass spectrometry; heroin; illicit drug identification; residual solvents,cocaine; diamorphine; illicit drug; sodium sulfate; solvent; article; calibration; drug determination; drug identification; gas chromatography; mass spectrometry; methodology; practice guideline; priority journal; standard,"Morello, D.R.; US DEA, 7704 Old Springhouse Rd., McLean, VA 22102-3494, United States",Article,Final,NA,Scopus,2-s2.0-0028807714,,IFSMS 1995,Drugs,Drugs
"Mulligan Kevin J., McCauley Heather",7005703103;7004228407;,Factors that influence the determination of residual solvents in pharmaceuticals by automated static headspace sampling coupled to capillary GC-MS,1995,Journal of Chromatographic Science,33,1,NA,49,54,NA,32,10.1093/chromsci/33.1.49,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028996137&doi=10.1093%2fchromsci%2f33.1.49&partnerID=40&md5=c6e9c94ec2e5eee06aee3756abb081fe,"U.S. Food and Drug Administration, Cincinnati, OH, United States","Mulligan, Kevin J., U.S. Food and Drug Administration, Cincinnati, OH, United States; McCauley, Heather, U.S. Food and Drug Administration, Cincinnati, OH, United States",NA,"Drug products; Gas chromatography; Impurities; Mass spectrometry; Organic solvents; Sampling; Dimethylacetamide; Residual solvents; Single ion monitoring; Static headspace sampling; Chromatographic analysis; acetamide derivative; acetone; n,n dimethylacetamide; solvent; sulfadimidine; water; article; chemistry; mass fragmentography; methodology; temperature; Acetamides; Acetone; Mass Fragmentography; Solvents; Sulfamethazine; Temperature; Water","Mulligan, Kevin J.; U.S. Food and Drug Administration, Cincinnati, OH, United States",Article,Final,NA,Scopus,2-s2.0-0028996137,,IFSMS 1995,Drugs,Drugs
Verweij A.M.A.,NA,"Impurities in illicit drug preparation (XXIV), spectroscopic properties of some compounds present in essential oils, used as starting compounds in the synthesis of designer drugs of the phenethylamine type",1995,Microgram,28,NA,NA,224,228,NA,3,NA,NA,NA,"Verweij, A.M.A.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0000225675,,IFSMS 1995,Drugs,Drugs
"Hays P.A., Koles J.E., Morello D.R.",,lmazalil Sulfate,1995,Personal Communication,,,,,,,,,,"U.S. Drug Enforcement A~ration, Special Testing and Research Laboratory, McLean, VA, United States","Hays P.A., U.S. Drug Enforcement A~ration, Special Testing and Research Laboratory, McLean, VA, United States; Koles J.E., U.S. Drug Enforcement A~ration, Special Testing and Research Laboratory, McLean, VA, United States; Morello D.R., U.S. Drug Enforcement A~ration, Special Testing and Research Laboratory, McLean, VA, United States",,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Knox M.E., Fukayama B., Haas J.S., Alcaraz A., Andresen B.D.",,Identification of Dietbylaminoethylaniline in a Clandestine Laboratory Reaction Mixture,1993,Microgram,26,,,28,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Carr S., Cooper D.",,3-Hydroxy-N-phenyl-2-naphthalene Carboxamide,1992,Microgram,25,,,182,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Maclaren F., Cooper, D.",,4-(N-Methylacetamido)-antipyrine,1992,Microgram,25,,,164,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Lopez-Artiguez M., Camean A., Repetto M.",6603823755;6701320638;10639288200;,Unequivocal identification of several common adulterants and diluents in street samples of cocaine by infrared spectroscopy,1995,Journal of Forensic Sciences,40,4,NA,602,610,NA,16,10.1520/jfs13834j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029057073&doi=10.1520%2fjfs13834j&partnerID=40&md5=934170b3e36fb57199149d828d313ba5,"Departamento de Quimica, Instituto Nacional de Toxicologia, P.O. Box 863, 41080 Sevilla, Spain","Lopez-Artiguez, M., Departamento de Quimica, Instituto Nacional de Toxicologia, P.O. Box 863, 41080 Sevilla, Spain; Camean, A., Departamento de Quimica, Instituto Nacional de Toxicologia, P.O. Box 863, 41080 Sevilla, Spain; Repetto, M., Departamento de Quimica, Instituto Nacional de Toxicologia, P.O. Box 863, 41080 Sevilla, Spain",adulterants; cocaine; diluents; infrared analysis; toxicology,cocaine; article; diagnostic accuracy; dilution; drug purity; infrared spectroscopy; narcotic dependence; priority journal,"Lopez-Artiguez, M.; Departamento de Quimica, P.O. Box 863, 41080 Sevilla, Spain",Article,Final,NA,Scopus,2-s2.0-0029057073,,IFSMS 1995,Drugs,Drugs
